company,date,price,return
SYY,2009-12-26,17.736841201782227,13.473607927896694
SYY,2010-03-27,18.294517517089844,3.0483248043391318
SYY,2010-07-03,18.034984588623047,-1.4390526767098943
SYY,2010-10-02,18.388322830200195,1.9215359923790376
SYY,2011-01-01,18.915895462036133,2.7890439175600563
SYY,2011-04-02,18.266429901123047,-3.5555144843774635
SYY,2011-07-02,20.740234375,11.927562770741124
TAP,2008-12-28,30.536399841308594,32.08028948146231
TAP,2009-06-28,27.98410987854004,-9.12049721733622
TAP,2009-09-26,31.59329605102539,11.423898812761614
TAP,2009-12-26,29.61040687561035,-6.69659550355019
TAP,2009-12-31,29.94862937927246,1.1293421791656155
TAP,2010-03-27,28.424510955810547,-5.361986441319418
TAP,2010-06-26,29.15180778503418,2.494860128698465
TAP,2010-09-25,31.697254180908203,8.03049494869871
TAP,2010-12-25,34.623722076416016,8.452204789100879
TAP,2010-12-31,34.12064743041992,-1.4743994732866135
TAP,2011-03-26,30.86485481262207,-10.548543440633349
TAP,2011-06-25,30.508953094482422,-1.1665484457544812
TAP,2011-09-24,27.158185958862305,-12.337963738431098
TAP,2011-12-31,30.4755802154541,10.885417876013245
TAP,2012-03-31,31.90481948852539,4.479697099008244
TAP,2012-06-30,29.577342987060547,-7.869119624717692
TAP,2012-09-29,32.25600051879883,8.304369694491905
TAP,2012-12-29,30.825746536254883,-4.639803227025792
TAP,2013-03-30,35.569129943847656,13.33567454441834
TAP,2013-06-29,35.007225036621094,-1.6051112495742041
TAP,2013-09-28,37.105072021484375,5.6538011397703185
TAP,2013-12-31,41.587284088134766,10.77784271065012
TAP,2014-03-31,43.878013610839844,5.220677360242135
TAP,2014-06-30,55.60113525390625,21.084320651965104
TAP,2014-09-30,56.09101104736328,0.8733588222244378
TAP,2014-12-31,56.427425384521484,0.5961894147495242
TAP,2015-03-31,56.677913665771484,0.44195042662848244
TAP,2015-06-30,53.44304656982422,-6.052924194208986
TAP,2015-09-30,63.93417739868164,16.4092684941212
TAP,2015-12-31,72.65169525146484,11.999056350453758
TAP,2016-03-31,74.75371551513672,2.8119274730180353
TAP,2016-06-30,78.91767883300781,5.2763377983812285
TAP,2016-09-30,86.02960968017578,8.266840769831838
TAP,2016-12-31,76.55823516845703,-12.371464011517702
TAP,2017-03-31,75.60932159423828,-1.2550219393729634
TAP,2017-06-30,68.5038833618164,-10.372314507913574
TAP,2017-09-30,65.07292175292969,-5.272487413295303
TAP,2017-12-31,65.7587661743164,1.0429703312386525
TAP,2018-03-31,60.68212890625,-8.365951161518222
TAP,2018-06-30,55.17661666870117,-9.977980836711613
TAP,2018-09-30,50.17808151245117,-9.961590809345044
TAP,2018-12-31,46.10797882080078,-8.827328362123385
TAP,2019-03-31,49.30112838745117,6.4768285657801625
TAP,2019-06-30,46.633602142333984,-5.720180562023552
TAP,2019-09-30,48.42232894897461,3.6940123398969704
TAP,2019-12-31,45.906463623046875,-5.48041632347535
TAP,2020-03-31,33.60689926147461,-36.59833138986409
TAP,2020-06-30,29.600950241088867,-13.533177103298236
TAP,2020-09-30,28.91175079345703,-2.3838039161149918
TAP,2020-12-31,38.93092346191406,25.73576935121701
TER,2009-12-31,9.872653007507324,-294.33092029376866
TER,2010-07-04,8.722532272338867,-13.185628889167328
TER,2010-10-03,10.213091850280762,14.594596815467966
TER,2010-12-31,12.918180465698242,20.940167406705037
TER,2011-04-03,16.414548873901367,21.300423393068353
TER,2011-07-03,13.967092514038086,-17.523019607719963
TER,2011-10-02,10.130279541015625,-37.874699878595806
TER,2011-12-31,12.54094123840332,19.222334684143807
TER,2012-04-01,15.540462493896484,19.30136414325652
TER,2012-07-01,12.936583518981934,-20.128026623828944
TER,2012-09-30,13.083797454833984,1.1251621431793155
TER,2012-12-31,15.540462493896484,15.808184859539123
TER,2013-03-31,14.923989295959473,-4.130753417947814
TER,2013-06-30,16.166128158569336,7.683589109439485
TER,2013-09-29,15.374844551086426,-5.146612083482795
TER,2013-12-31,16.21213150024414,5.16457042767699
TER,2014-03-30,17.96031951904297,9.733613129461641
TER,2014-06-29,17.95699119567871,-0.018534972412632033
TER,2014-09-28,18.10211181640625,0.8016778495203736
TER,2014-12-31,18.37989044189453,1.5113181787804435
TER,2015-04-05,17.568876266479492,-4.616198344810545
TER,2015-07-05,18.1512451171875,3.208423702881738
TER,2015-10-04,17.079233169555664,-6.276698356356743
TER,2015-12-31,19.432384490966797,12.109431668074508
TER,2016-04-03,20.513715744018555,5.271259807560975
TER,2016-07-03,18.40104103088379,-11.48127820371093
TER,2016-10-02,20.474077224731445,10.125175220808263
TER,2016-12-31,24.155921936035156,15.241996232034655
TER,2017-04-02,29.647180557250977,18.52202643894511
TER,2017-07-02,28.68358039855957,-3.3594138015622215
TER,2017-10-01,35.68854904174805,19.628056705230986
TER,2017-12-31,40.13722610473633,11.083668441310952
TER,2018-04-01,43.90800857543945,8.587915036557508
TER,2018-07-01,36.65476989746094,-19.7879803863697
TER,2018-09-30,35.68325424194336,-2.722609459693349
TER,2018-12-31,30.354238510131836,-17.556084399985096
TER,2019-03-31,38.62186050415039,21.406586544762902
TER,2019-06-30,46.54512405395508,17.022757401226485
TER,2019-09-29,55.85969543457031,16.67494122220125
TER,2019-12-31,66.4542007446289,15.94256674724191
TER,2020-03-29,53.53251266479492,-24.13801900304185
TER,2020-06-28,80.01148986816406,33.093968437531764
TMO,2008-12-31,32.23306655883789,-148.22797955668275
TMO,2009-12-31,45.118743896484375,28.559477114899313
TMO,2010-12-31,52.37519073486328,13.854740644502684
TMO,2011-12-31,42.545379638671875,-23.10429752813051
TMO,2012-03-31,53.465694427490234,20.424900313655154
TMO,2012-06-30,49.354278564453125,-8.330414267261341
TMO,2012-09-29,56.0564079284668,11.95604501195691
TMO,2012-12-31,60.91328048706055,7.9734214275743485
TMO,2013-03-30,73.19330596923828,16.777525375529272
TMO,2013-06-29,81.12672424316406,9.779044264312533
TMO,2013-09-28,89.30738830566406,9.160120139781498
TMO,2013-12-31,107.07597351074219,16.594371848784103
TMO,2014-03-29,114.08684539794922,6.145206191609761
TMO,2014-06-28,114.03660583496094,-0.044055645659070455
TMO,2014-09-27,117.1284408569336,2.639696216693582
TMO,2014-12-31,121.06404113769531,3.250841656842978
TMO,2015-03-28,129.3323516845703,6.393072142568511
TMO,2015-06-27,128.04811096191406,-1.0029360941046819
TMO,2015-09-26,118.9352798461914,-7.662008385995714
TMO,2015-12-31,137.70660400390625,13.631389934779284
TMO,2016-04-02,138.65345764160156,0.6828921930982691
TMO,2016-07-02,145.1721649169922,4.4903286240292335
TMO,2016-10-01,154.89356994628906,6.276183725811131
TMO,2016-12-31,137.54611206054688,-12.612103407260216
TMO,2017-04-01,149.87242126464844,8.224534640923336
TMO,2017-07-01,170.38331604003906,12.038088735501947
TMO,2017-09-30,184.91317749023438,7.857666850683295
TMO,2017-12-31,185.72323608398438,0.4361643759985369
TMO,2018-01-01,185.72323608398438,-0.0
TMO,2018-03-31,202.10000610351562,8.10330011130384
TMO,2018-06-30,202.92506408691406,0.40658259102239835
TMO,2018-09-29,239.28009033203125,15.193502390721273
TMO,2018-12-31,219.5436553955078,-8.989754179399197
TMO,2019-03-30,268.7235412597656,18.30129419763687
TMO,2019-06-29,288.5113220214844,6.858580322974371
TMO,2019-09-28,282.5220947265625,-2.1199146568407388
TMO,2019-12-31,319.545654296875,11.586312964192476
TMO,2020-03-28,270.052734375,-18.327131564292277
TMO,2020-06-27,345.6916198730469,21.880451000178944
TMO,2020-09-26,416.1751403808594,16.936023723884627
TMO,2020-12-31,459.2497253417969,9.379338208396144
TMUS,2012-12-31,15.837078094482422,-2799.8387366783127
TMUS,2013-06-30,23.85438346862793,33.6093589871625
TMUS,2013-09-30,24.969703674316406,4.466693799156632
TMUS,2013-12-31,32.344276428222656,22.800240315382094
TMUS,2014-03-31,31.757774353027344,-1.8467984206815287
TMUS,2014-06-30,32.32505416870117,1.7549230164109004
TMUS,2014-09-30,27.75800895690918,-16.453072044474645
TMUS,2014-12-31,25.902345657348633,-7.1640743433368765
TMUS,2015-03-31,30.469388961791992,14.988955998331116
TMUS,2015-06-30,37.27668380737305,18.26153549698169
TMUS,2015-09-30,38.27663040161133,2.612420643474893
TMUS,2015-12-31,37.61320114135742,-1.763820254916925
TMUS,2016-03-31,36.82478332519531,-2.1409978415885975
TMUS,2016-06-30,41.603363037109375,11.486041903996233
TMUS,2016-09-30,44.920467376708984,7.384394093191269
TMUS,2016-12-31,55.29486846923828,18.761959978801286
TMUS,2017-03-31,62.102169036865234,10.9614537997634
TMUS,2017-06-30,58.28507995605469,-6.548998617979978
TMUS,2017-09-30,59.2850227355957,1.68667014601756
TMUS,2017-12-31,61.06376266479492,2.912922249753069
TMUS,2018-03-31,58.68891143798828,-4.046507540552954
TMUS,2018-06-30,57.44859313964844,-2.159005522249825
TMUS,2018-09-30,67.47684478759766,14.861767291455255
TMUS,2018-12-31,61.15991973876953,-10.3285371789391
TMUS,2019-03-31,66.43846130371094,7.945008751499445
TMUS,2019-06-30,71.28433227539062,6.797946781571551
TMUS,2019-09-30,75.73599243164062,5.877866009702154
TMUS,2019-12-31,75.39947509765625,-0.4463125685537238
TMUS,2020-03-31,80.66839599609375,6.531580098224142
TMUS,2020-06-30,100.13843536376953,19.443123209332782
TMUS,2020-09-30,109.95516204833984,8.927936171159079
TMUS,2020-12-31,129.65594482421875,15.194662151888425
TMUS,2021-03-31,120.46416473388672,-7.630302431131515
TMUS,2021-06-30,139.25152587890625,13.491673449493907
TMUS,2021-09-30,122.83903503417969,-13.360973439884011
TMUS,2021-12-31,111.51276397705078,-10.156927918547371
TMUS,2022-03-31,123.40631866455078,9.637719377910992
TMUS,2022-06-30,129.35787963867188,4.600849202804851
TRMB,2010-01-01,12.600000381469727,-926.6498073199497
TRMB,2010-07-02,14.03499984741211,10.224435208718438
TRMB,2010-10-01,17.604999542236328,20.278328813695207
TRMB,2010-12-31,19.96500015258789,11.82068916761644
TRMB,2011-04-01,25.834999084472656,22.721111437595333
TRMB,2011-07-01,20.43000030517578,-26.45618550444936
TRMB,2011-09-30,16.774999618530273,-21.788380147610027
TRMB,2011-12-30,21.700000762939453,22.69585701038494
TRMB,2012-03-30,27.209999084472656,20.24990263479088
TRMB,2012-06-29,23.0049991607666,-18.27863541450323
TRMB,2012-09-28,23.829999923706055,3.462025873188289
TRMB,2012-12-28,29.299999237060547,18.66894012214062
TRMB,2013-03-29,29.959999084472656,2.202936807678899
TRMB,2013-06-28,25.989999771118164,-15.275103302487222
TRMB,2013-09-27,29.93000030517578,13.164051098844375
TRMB,2014-01-03,34.56999969482422,13.422040586084046
TRMB,2014-04-04,38.380001068115234,9.927048637985141
TRMB,2014-07-04,34.88999938964844,-10.0028711364846
TRMB,2014-10-03,29.399999618530273,-18.673468851536718
TRMB,2015-01-02,26.90999984741211,-9.253064976726945
TRMB,2015-04-03,24.68000030517578,-9.035654435420176
TRMB,2015-07-03,23.6200008392334,-4.4877198487719685
TRMB,2015-10-02,16.389999389648438,-44.11227406238508
TRMB,2016-01-01,21.450000762939453,23.589749152986073
TRMB,2016-04-01,25.049999237060547,14.37125183139738
TRMB,2016-07-01,24.559999465942383,-1.9951131179691273
TRMB,2016-09-30,28.559999465942383,14.005602502794073
TRMB,2016-12-30,30.149999618530273,5.2736324136159265
TRMB,2017-03-31,32.0099983215332,5.810680414037086
TRMB,2017-06-30,35.66999816894531,10.260723395827211
TSCO,2009-06-27,1.6717112064361572,-2033.7416433899793
TSCO,2009-09-26,1.9420511722564697,13.920331744204475
TSCO,2009-12-26,2.199769973754883,11.715715941812848
TSCO,2010-03-27,2.376525402069092,7.43755687022403
TSCO,2010-06-26,2.53711199760437,6.329503612253215
TSCO,2010-09-25,3.162752628326416,19.781522750740905
TSCO,2010-12-25,3.973484754562378,20.403554469538975
TSCO,2011-03-26,4.663511753082275,14.796295904343651
TSCO,2011-06-25,5.346431732177734,12.773378831067363
TSCO,2011-09-24,5.492382049560547,2.6573227438628417
TSCO,2011-12-31,5.799819469451904,5.300810163327566
TSCO,2012-03-31,7.49801778793335,22.648630164820048
TSCO,2012-06-30,6.891081809997559,-8.807557284478182
TSCO,2012-09-29,8.22266960144043,16.194105515435115
TSCO,2012-12-29,7.289773941040039,-12.797319477197581
TSCO,2013-03-30,8.695351600646973,16.164701833360624
TSCO,2013-06-29,9.838236808776855,11.616768637956506
TSCO,2013-09-28,11.138635635375977,11.67466886580878
TSCO,2013-12-28,12.694329261779785,12.255028165117054
TSCO,2014-03-29,11.916349411010742,-6.5286760561937465
TSCO,2014-06-28,10.163590431213379,-17.24547040398705
TSCO,2014-09-27,10.469260215759277,2.9196884808133494
TSCO,2014-12-27,13.215890884399414,20.782788634267355
TSCO,2015-03-28,14.64276123046875,9.744544240059689
TSCO,2015-06-27,15.797440528869629,7.309280869206101
TSCO,2015-09-26,14.332919120788574,-10.217886501270364
TSCO,2015-12-26,14.655165672302246,2.1988598335855505
TSCO,2016-03-26,15.208860397338867,3.6406062687872556
TSCO,2016-06-25,15.783086776733398,3.638238752137039
TSCO,2016-09-24,11.784921646118164,-33.9261070261947
TSCO,2016-12-31,13.117161750793457,10.156466238549706
TSCO,2017-04-01,11.973408699035645,-9.552443088741573
TSCO,2017-07-01,9.455246925354004,-26.63242740841864
TSCO,2017-09-30,11.094717979431152,14.777041265191379
TSCO,2017-12-30,13.159788131713867,15.692275070189677
TSCO,2018-03-31,11.140433311462402,-18.12635795928825
TSCO,2018-06-30,13.578330993652344,17.9543250442902
TSCO,2018-09-29,16.189285278320312,16.12766863874094
TSCO,2018-12-29,14.874770164489746,-8.837212940396775
TSCO,2019-03-30,17.53177833557129,15.155383100472916
TSLA,2010-12-31,1.775333046913147,-887.5205312070655
TSLA,2011-06-30,1.9420000314712524,8.582233875240421
TSLA,2011-09-30,1.6260000467300415,-19.43419284499413
TSLA,2011-12-31,1.9040000438690186,14.600839849460709
TSLA,2012-03-31,2.4826669692993164,23.308278258264142
TSLA,2012-06-30,2.0859999656677246,-19.01567642186511
TSLA,2012-09-30,1.9520000219345093,-6.864751138702144
TSLA,2012-12-31,2.257999897003174,13.551810851488025
TSLA,2013-03-31,2.5260000228881836,10.6096644282126
TSLA,2013-06-30,7.157332897186279,64.70752361006967
TSLA,2013-09-30,12.891332626342773,44.47949560652373
TSLA,2013-12-31,10.028667449951172,-28.544821041060043
TSLA,2014-03-31,13.896666526794434,27.834006589891878
TSLA,2014-06-30,16.003999710083008,13.167540748959711
TSLA,2014-09-30,16.178667068481445,1.0796152591502215
TSLA,2014-12-31,14.827333450317383,-9.113800689058738
TSLA,2015-03-31,12.584667205810547,-17.820624159781996
TSLA,2015-06-30,17.884000778198242,29.63170063629122
TSLA,2015-09-30,16.559999465942383,-7.995177264219279
TSLA,2015-12-31,16.000667572021484,-3.495678485933533
TSLA,2016-03-31,15.317999839782715,-4.456637546540496
TSLA,2016-06-30,14.152000427246094,-8.23911374600996
TSLA,2016-09-30,13.60200023651123,-4.043524343269182
TSLA,2016-12-31,14.246000289916992,4.52056745963687
TSLA,2017-03-31,18.553333282470703,23.215952233355846
TSLA,2017-06-30,24.107332229614258,23.038629468593108
TSLA,2017-09-30,22.739999771118164,-6.01289565636992
TSLA,2017-12-31,20.75666618347168,-9.555164447486238
TSLA,2018-03-31,17.742000579833984,-16.991689240864087
TSLA,2018-06-30,22.863332748413086,22.39976220848453
TSLA,2018-09-30,17.65133285522461,-29.527514641172147
TSLA,2018-12-31,22.18666648864746,20.44170824735435
TSLA,2019-03-31,18.657333374023438,-18.916599944223037
TSLA,2019-06-30,14.897333145141602,-25.23941830560504
TTWO,2009-10-31,10.970000267028809,-35.80066346868467
TTWO,2010-03-31,9.869999885559082,-11.144887479473537
TTWO,2010-07-31,10.25,3.7073181896674927
TTWO,2010-12-31,12.270000457763672,16.46292080197556
TTWO,2011-03-31,15.369999885559082,20.169157129975137
TTWO,2011-06-30,15.279999732971191,-0.5890062445072447
TTWO,2011-09-30,12.720000267028809,-20.12578154245871
TTWO,2011-12-31,13.550000190734863,6.125460605333326
TTWO,2012-03-31,15.390000343322754,11.955816189349273
TTWO,2012-06-30,9.460000038146973,-62.68499240236104
TTWO,2012-09-30,10.4399995803833,9.38696917265918
